samplename_index_lane readgroup_id readgroup_platform path_to_R1_fastq_file path_to_R2_fastq_file
ND456_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1242/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1242_S242_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1242/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1242_S242_L002_R2_001.fastq.gz
ND456_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1243/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1243_S243_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1243/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1243_S243_L001_R2_001.fastq.gz
ND456_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1243/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1243_S243_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1243/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1243_S243_L002_R2_001.fastq.gz
ND456_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1243/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1243_S243_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1243/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1243_S243_L003_R2_001.fastq.gz
ND459_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1244/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1244_S244_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1244/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1244_S244_L002_R2_001.fastq.gz
ND459_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1244/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1244_S244_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1244/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1244_S244_L001_R2_001.fastq.gz
ND459_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1244/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1244_S244_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1244/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1244_S244_L003_R2_001.fastq.gz
ND459_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1245/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1245_S245_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1245/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1245_S245_L001_R2_001.fastq.gz
ND459_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1245/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1245_S245_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1245/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1245_S245_L002_R2_001.fastq.gz
ND459_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1245/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1245_S245_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1245/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1245_S245_L003_R2_001.fastq.gz
ND459_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1246/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1246_S246_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1246/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1246_S246_L002_R2_001.fastq.gz
ND459_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1246/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1246_S246_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1246/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1246_S246_L001_R2_001.fastq.gz
ND459_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1246/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1246_S246_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1246/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1246_S246_L003_R2_001.fastq.gz
ND460_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1247/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1247_S247_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1247/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1247_S247_L002_R2_001.fastq.gz
ND460_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1247/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1247_S247_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1247/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1247_S247_L003_R2_001.fastq.gz
ND460_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1247/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1247_S247_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1247/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1247_S247_L001_R2_001.fastq.gz
ND460_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1248/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1248_S248_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1248/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1248_S248_L002_R2_001.fastq.gz
ND460_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1248/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1248_S248_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1248/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1248_S248_L001_R2_001.fastq.gz
ND460_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1248/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1248_S248_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1248/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1248_S248_L003_R2_001.fastq.gz
ND460_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1249/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1249_S249_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1249/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1249_S249_L002_R2_001.fastq.gz
ND460_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1249/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1249_S249_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1249/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1249_S249_L001_R2_001.fastq.gz
ND460_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1249/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1249_S249_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1249/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1249_S249_L003_R2_001.fastq.gz
ND461_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1250/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1250_S250_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1250/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1250_S250_L003_R2_001.fastq.gz
ND461_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1250/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1250_S250_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1250/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1250_S250_L002_R2_001.fastq.gz
ND461_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1250/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1250_S250_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1250/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1250_S250_L001_R2_001.fastq.gz
ND461_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1251/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1251_S251_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1251/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1251_S251_L001_R2_001.fastq.gz
ND461_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1251/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1251_S251_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1251/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1251_S251_L002_R2_001.fastq.gz
ND461_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1251/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1251_S251_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1251/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1251_S251_L003_R2_001.fastq.gz
ND461_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1252/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1252_S252_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1252/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1252_S252_L001_R2_001.fastq.gz
ND461_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1252/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1252_S252_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1252/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1252_S252_L002_R2_001.fastq.gz
ND461_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1252/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1252_S252_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1252/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1252_S252_L003_R2_001.fastq.gz
ND463_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1253/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1253_S253_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1253/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1253_S253_L001_R2_001.fastq.gz
ND463_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1253/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1253_S253_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1253/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1253_S253_L003_R2_001.fastq.gz
ND463_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1253/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1253_S253_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1253/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1253_S253_L002_R2_001.fastq.gz
ND463_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1254/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1254_S254_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1254/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1254_S254_L002_R2_001.fastq.gz
ND463_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1254/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1254_S254_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1254/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1254_S254_L001_R2_001.fastq.gz
ND463_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1254/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1254_S254_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1254/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1254_S254_L003_R2_001.fastq.gz
ND463_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1255/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1255_S255_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1255/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1255_S255_L003_R2_001.fastq.gz
ND463_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1255/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1255_S255_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1255/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1255_S255_L001_R2_001.fastq.gz
ND463_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1255/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1255_S255_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1255/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1255_S255_L002_R2_001.fastq.gz
ND464_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1256/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1256_S256_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1256/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1256_S256_L002_R2_001.fastq.gz
ND464_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1256/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1256_S256_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1256/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1256_S256_L001_R2_001.fastq.gz
ND464_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1256/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1256_S256_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1256/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1256_S256_L003_R2_001.fastq.gz
ND464_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1257/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1257_S257_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1257/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1257_S257_L001_R2_001.fastq.gz
ND464_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1257/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1257_S257_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1257/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1257_S257_L003_R2_001.fastq.gz
ND464_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1257/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1257_S257_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1257/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1257_S257_L002_R2_001.fastq.gz
ND464_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1258/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1258_S258_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1258/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1258_S258_L002_R2_001.fastq.gz
ND464_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1258/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1258_S258_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1258/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1258_S258_L001_R2_001.fastq.gz
ND464_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1258/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1258_S258_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1258/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1258_S258_L003_R2_001.fastq.gz
ND467_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1259/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1259_S259_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1259/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1259_S259_L001_R2_001.fastq.gz
ND467_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1259/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1259_S259_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1259/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1259_S259_L003_R2_001.fastq.gz
ND467_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1259/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1259_S259_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1259/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1259_S259_L002_R2_001.fastq.gz
ND467_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1260/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1260_S260_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1260/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1260_S260_L003_R2_001.fastq.gz
ND467_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1260/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1260_S260_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1260/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1260_S260_L002_R2_001.fastq.gz
ND467_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1260/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1260_S260_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1260/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1260_S260_L001_R2_001.fastq.gz
ND467_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1261/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1261_S261_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1261/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1261_S261_L003_R2_001.fastq.gz
